,accuracy,precision,X,Y,X_Class1,X_Class2,Y_Class1,Y_Class2
0,0.9733333333333334,0.9675324675324676,0.26420312418456665,0.23728691678220543,-1.3314869236590012,1.165920698411307,1.0067181571593926,-1.3312648656691886
1,0.9833333333333333,0.9807692307692307,0.25845355652854113,0.2608689342316116,-1.3432073249200789,1.2639484870922562,1.4179413548228474,-1.1616124845354272
2,0.9966666666666667,1.0,0.25410834843651275,0.260095013062188,-1.4123244573794504,1.241822813867047,1.270565245379335,-1.3513544108075408
3,0.9733333333333334,0.9666666666666667,0.24634491721726554,0.2658972740856074,-1.1775134585762859,1.216822231917893,1.4844638784561537,-1.0324154435496398
4,0.9833333333333333,0.9864864864864865,0.23848476974230626,0.2703058325682309,-1.2976524601587434,1.0736106808595591,1.308706585350056,-1.4539804719423102
5,0.9866666666666667,0.9814814814814815,0.03804234137734488,0.4551280323481822,-0.25769215661336925,0.44374468493104424,2.0880082888213867,-2.5102862152153826
6,1.0,1.0,0.05096299319779927,0.4634643959002405,-0.5099864900086074,0.40630304078162066,2.055937021763237,-2.3188640720576292
7,0.9833333333333333,0.9731543624161074,0.042221951537717475,0.4594308288085912,-0.11560418701480676,0.7449948759246579,2.2004614062606587,-2.0692479558660395
8,0.9866666666666667,0.9867549668874173,0.04543376890412482,0.45617744150778844,-0.3169367733964863,0.4742423369587853,2.210616965218395,-2.3314907514530834
9,0.9866666666666667,0.9794520547945206,0.12608972808311922,0.4014540386087077,0.4499757651142326,-1.051049361783336,2.2226273583760836,-1.8678215030162915
10,0.9866666666666667,0.98,0.12735399330815542,0.385589599068404,0.8068080376579685,-0.7790392797566487,1.9074263975517898,-1.8338266468574027
11,0.9766666666666667,0.967741935483871,0.13569198033471955,0.37381478006963403,1.0888370045326652,-0.7081456492047027,1.493929874041058,-1.964462352211388
12,0.9833333333333333,0.9736842105263158,0.12262260418317952,0.3931208759446126,0.8895194192794555,-0.6017395650375099,1.8718848012436926,-1.873319436950608
13,0.9833333333333333,0.98,0.3787793976667586,0.13529549293858342,1.9528051107101079,-1.8204877252893759,0.8745046938221646,-0.9515083257877825
14,0.9866666666666667,0.9865771812080537,0.3954778410862542,0.126664085309347,1.9515350047999804,-1.9714610744411485,0.857832273659321,-0.6124770659974729
15,0.9766666666666667,0.9805194805194806,0.4015888755949759,0.11504506196398587,1.9249282078911525,-2.0554783965898724,0.8482164294825041,-0.7570834666689966
16,0.99,0.9801324503311258,0.3993569113832264,0.11907989382072043,2.076880391307781,-1.9897088609307048,0.45557126471596066,-1.0170958102174128
17,0.99,0.9932432432432432,0.46159152610933774,0.03646172753758736,2.2543540938535154,-2.492745091070739,-0.46672195650584114,0.18889546484915343
18,0.99,0.9932432432432432,0.4605772860844642,0.05410800112327789,2.1945191057818145,-2.094885008914846,-0.7794800181557966,0.2522782193990495
19,0.9933333333333333,0.9928571428571429,0.46382798390841024,0.03750605044247708,2.3938862505590492,-2.1264361145623707,-0.42829881020248045,0.2817103148556937
20,0.9766666666666667,0.9602649006622517,0.45404473180238275,0.04849173678698285,2.3063827684599874,-2.171268350625071,-0.14332693991473847,0.7812372223213032
